Country,Year,Survey,Valid records,Median log welfare,MAD log welfare,Robust scale (1.4826*MAD),outdetect threshold (PPP/day),Records flagged (top),Population share flagged (%),Welfare share flagged (%),mean_ppp_day original,mean_ppp_day outdetect-capped,mean_ppp_day change (%),gini original,gini outdetect-capped,gini change (%),mld original,mld outdetect-capped,mld change (%),atkinson_2 original,atkinson_2 outdetect-capped,atkinson_2 change (%)
TUR,2021,SILC-C,26113,2.899483065812181,0.5005900540046739,0.7421748140673295,168.34366383047282,140,0.5281790928508242,6.1511291278612354,25.272650683696547,24.6072533426007,-2.632875155929315,0.4304510417946793,0.41510802303735905,-3.5644050699356167,0.3236214847991157,0.29930589105303973,-7.513590687951255,0.4781526675567368,0.4641115150076267,-2.9365417160292173
CZE,2006,EU-SILC,6932,3.1989680513583165,0.26591681191975036,0.39424826535222185,79.97490095737386,111,1.368579556010759,6.134929468903942,27.595835114071104,26.997370237910285,-2.1686782577406416,0.2694436303255553,0.25337255841496575,-5.964539555517301,0.12549162287479154,0.10840215244194518,-13.61801691727047,0.21641921624828175,0.19982732671955195,-7.666550972855923
PRT,2012,EU-SILC,6022,3.1651317791475027,0.3810661339615158,0.5649686502113432,129.02907025417258,76,0.9339343247261259,6.124555469237391,30.07461587430289,29.43772611889985,-2.117698719960137,0.36344677426998007,0.3497669111823599,-3.76392474939351,0.2322172330234702,0.21418802539277193,-7.763940425935589,0.403591475580079,0.3909040132145486,-3.1436398272027044
RUS,2015,HBS,188953,2.8604097488266595,0.4149380558232485,0.6151871615635481,110.60565671850868,303,0.9642616576001682,6.116468457798985,23.179077748168424,22.827864707766444,-1.5152157657771004,0.3771053835134066,0.3676022132915957,-2.52003037805294,0.23472333461868367,0.22198393065340083,-5.427412654126806,0.3528060633592871,0.34303448520564195,-2.7696740981727586
CRI,2001,EHPM,7722,2.4259462445223856,0.5957259207415118,0.8832232500913653,160.07076437415162,57,0.485686945823521,6.114386780352149,18.457093994671435,18.105998686069256,-1.9022242001018208,0.5135128282261063,0.5041211081641388,-1.828916347505971,0.4915945386344709,0.47396901548766657,-3.585378144306428,0.6827149594423698,0.6765767253223788,-0.8990917856852909
SLV,2012,EHPM,20564,1.9747865358220036,0.46976449411571886,0.6964728389759648,58.21860939886326,144,0.6170430394326215,6.11339037619113,9.878613667498492,9.63392932719869,-2.4769097014577524,0.41822299259072937,0.4035089357843459,-3.518232394454357,0.2992088758480955,0.2766814394647146,-7.52900004036573,0.4309591610420178,0.4166089193046495,-3.3298379602073713
YEM,2014,HBS,9368,1.2342260153007072,0.3893470416442446,0.577245923941757,19.4134046173927,163,0.859531647108605,6.107076724131877,4.488544542017293,4.381290039507197,-2.389516278742154,0.36707094364810255,0.35166431030001144,-4.197181393594828,0.2220106649961775,0.2013652902762082,-9.299271600454318,0.3318710987404465,0.3157830201808074,-4.847688943297069
COG,2011,ECOM,10393,1.092050748727658,0.5937682557021047,0.8803208159039403,41.80488490419836,68,0.3766398616851664,6.10258944006321,4.591497236738713,4.468750871909516,-2.6733407100203666,0.48938670585410593,0.47541695432373665,-2.854542504579982,0.42227253649903607,0.3971032513044648,-5.9604362157302475,0.544178338889948,0.5316904136898637,-2.294822176413358
KGZ,2006,KIHS,19443,1.5030047858393265,0.4279837874903005,0.6345287633331195,30.162247989973068,177,0.7376949498301358,6.086028549418551,6.024228438014713,5.88009755557222,-2.3925202028027948,0.3738124034937349,0.3585439888308044,-4.084512584448364,0.2289046476217771,0.20780089590869188,-9.219450951452623,0.33579997706201314,0.3197225806356465,-4.787789614231441
BIH,2001,LSMS,5401,2.4359238963881125,0.31645218513431095,0.4691720096801294,46.68579418828771,69,0.7618302240243849,6.083145240864666,13.474113198354576,13.010129813032348,-3.4435170500043633,0.29966448481651,0.27478416476068623,-8.302725653678456,0.1566987433884286,0.12637402242087026,-19.352242597369585,0.2588532625788549,0.23289672462863897,-10.027510448051135
NOR,2004,EU-SILC,6021,3.821798519602614,0.28577331252477345,0.4236875131492291,162.85513430630948,68,0.9128557492732096,6.080057398238913,52.99431360787383,51.25886137921412,-3.2747895208173006,0.27588220368387373,0.2514555460389092,-8.854017156160754,0.138716488046557,0.11020487216109842,-20.553876678228267,0.4218350607373883,0.4026013436496507,-4.5595349647125305
CYP,2010,EU-SILC,3669,3.74808651749851,0.34882445590604005,0.5171671383262949,200.25427468804216,45,0.8931979877631556,6.073995311232149,51.85848296220202,50.49726829052505,-2.624864041374131,0.3204691969884068,0.302242130409367,-5.687618888282486,0.17153009417902698,0.14876855892522878,-13.269703699947755,0.27122510565560165,0.251962932776983,-7.101913678698136
IRL,2019,EU-SILC,3555,3.800589910050103,0.31734494892600873,0.4704956212777005,183.47469826681808,73,1.1233012881074886,6.049691205953424,54.052601863033985,52.8435600105195,-2.23678751964268,0.3060292683810053,0.2902403670244684,-5.159278208932538,0.15623881495143754,0.13770445686170651,-11.862838370536743,0.25948014894100224,0.24301433018115337,-6.345694970135341
DOM,2012,ENFT,6972,2.0860505515042775,0.5220005625618827,0.7739180340542472,82.08905164489694,42,0.6575062176624886,6.045256724699403,12.13489192833891,11.941047176591365,-1.5974163832053079,0.4613375306994856,0.4526581275658861,-1.8813563944038325,0.3659682301794396,0.35176608902821194,-3.8807032906282957,0.5012629734727918,0.49322542679664894,-1.6034590826563666
SLV,2005,EHPM,14879,1.8865922499994539,0.5681946853302065,0.842405440470564,82.58339005729742,85,0.4843198984527314,6.025064169038472,9.959918163373496,9.759794493710851,-2.009290301185185,0.4837311254685013,0.47318706941521005,-2.179734877113637,0.4336803685805408,0.4150198411711019,-4.302829632458538,0.622993474027462,0.6152845627697942,-1.2373983964602542
LTU,2009,EU-SILC,4812,3.052328370102824,0.37571202797940995,0.5570306526822731,112.55256175684504,48,0.840988154461461,6.017767960130797,25.963888393124012,25.34799554811647,-2.3721132816556523,0.35441236851873437,0.3388430113057017,-4.393006169086233,0.23158864019043168,0.21141989346867662,-8.708867026107415,0.5267245003867629,0.5153759247365505,-2.1545562513001326
FRA,2017,EU-SILC,7321,3.9073250978724636,0.3362938815475487,0.49858930878239566,222.09229177997372,138,0.9842159182317088,6.0077344464773415,58.969703006518465,57.61282753487459,-2.3009705025882288,0.3189873101637761,0.30303430851941415,-5.001139899945017,0.17509596943720673,0.15525210729701522,-11.333134739750793,0.3256096021529149,0.3100480045766011,-4.779219492736486
BOL,2002,EH,4747,1.8305596917296618,0.7418797264961288,1.0999108825031605,169.06653560357245,22,0.2987407786088904,5.9965456340675765,11.46489705704832,11.282469957952737,-1.5911795647866933,0.5928420517679642,0.5862861096655203,-1.1058497086859687,0.7518216000316822,0.7366396288642094,-2.0193582050360037,0.8438464293276667,0.841322748784657,-0.299068699623517
ARM,2012,ILCS,5184,1.8520609115298217,0.32760040336409113,0.4857003580276015,27.362185955922417,95,1.1111742024261584,5.993564103176462,7.527843453000415,7.380698881620146,-1.9546709797959472,0.2960226137675809,0.28210320153741075,-4.702144897990401,0.1451348542897848,0.12935290843677016,-10.873987458245871,0.23592913593327547,0.22119830892962444,-6.24375066919125
BOL,2014,EH,8360,2.6521131578923263,0.55997200813436,0.8302144992600021,171.18702215627374,68,0.35377325264583287,5.978600636078498,20.56985559195943,19.945679971087905,-3.0344190705719365,0.47806540430441014,0.46176612616482815,-3.409424315758136,0.43686654995862595,0.4078090691042022,-6.651340290799479,0.6489439356112126,0.6379752257071687,-1.6902399887153474
LVA,2006,EU-SILC,3874,2.495438134462058,0.40955757742664645,0.6072100642927459,74.96852264264122,32,0.769323354686684,5.974543474356737,16.02471477951699,15.64406158172649,-2.375413247773106,0.38754187839099663,0.3727357200691662,-3.820531185765752,0.27119688470279657,0.25058164049139586,-7.60157854836454,0.47417923495621483,0.461537561528342,-2.666011604038321
