reporting_level,bin,avg_welfare,pop_share,welfare_share,quantile,pop,cum_pop_share,cum_welfare_share
national,12309,2.8369181156158447,5e-05,2.4542309576177495e-05,2.8369181156158447,483.3324045991898,0.6154499999999404,0.18730348284161324
national,12310,2.8369858093587887,5e-05,2.454289519787259e-05,2.837131977081299,483.3324045991898,0.6154999999999404,0.18732802573681112
national,12311,2.837131977081299,5e-05,2.4544159701587425e-05,2.837131977081299,483.3324045991898,0.6155499999999404,0.18735256989651272
national,12312,2.837131977081299,5e-05,2.4544159701587425e-05,2.837131977081299,483.3324045991898,0.6155999999999404,0.18737711405621432
national,12313,2.838286576117393,5e-05,2.4554148191147347e-05,2.838435173034668,483.3324045991898,0.6156499999999404,0.18740166820440546
national,12314,2.838435173034668,5e-05,2.455543370993823e-05,2.838435173034668,483.3324045991898,0.6156999999999404,0.1874262236381154
national,12315,2.838738839562854,5e-05,2.4558060743091442e-05,2.8387439250946045,483.3324045991898,0.6157499999999404,0.18745078169885848
national,12316,2.838871743779345,5e-05,2.455921050360344e-05,2.839040994644165,483.3324045991898,0.6157999999999404,0.18747534090936208
national,12317,2.839040994644165,5e-05,2.4560674700647967e-05,2.839040994644165,483.3324045991898,0.6158499999999404,0.1874999015840627
national,12318,2.839123718766469,5e-05,2.4561390350848732e-05,2.8391830921173096,483.3324045991898,0.6158999999999404,0.18752446297441355
national,12319,2.8391830921173096,5e-05,2.456190399244765e-05,2.8391830921173096,483.3324045991898,0.6159499999999404,0.187549024878406
national,12320,2.8391830921173096,5e-05,2.456190399244765e-05,2.8391830921173096,483.3324045991898,0.6159999999999404,0.18757358678239844
national,12321,2.8391830921173096,5e-05,2.456190399244765e-05,2.8391830921173096,483.3324045991898,0.6160499999999404,0.18759814868639088
national,12322,2.839414944026016,5e-05,2.456390975401263e-05,2.8402292728424072,483.3324045991898,0.6160999999999404,0.18762271259614488
national,12323,2.8402292728424072,5e-05,2.457095455019433e-05,2.8402292728424072,483.3324045991898,0.6161499999999404,0.18764728355069507
national,12324,2.8402292728424072,5e-05,2.457095455019433e-05,2.8402292728424072,483.3324045991898,0.6161999999999404,0.18767185450524526
national,12325,2.8406142226742346,5e-05,2.4574284768959544e-05,2.840670347213745,483.3324045991898,0.6162499999999403,0.18769642879001422
national,12326,2.840799556148007,5e-05,2.4575888097396524e-05,2.8408777713775635,483.3324045991898,0.6162999999999403,0.18772100467811162
national,12327,2.8408777713775635,5e-05,2.4576564740957994e-05,2.8408777713775635,483.3324045991898,0.6163499999999403,0.18774558124285257
national,12328,2.840964191723977,5e-05,2.457731236736416e-05,2.841172695159912,483.3324045991898,0.6163999999999403,0.18777015855521992
national,12329,2.841207709903038,5e-05,2.4579419054372514e-05,2.8412084579467773,483.3324045991898,0.6164499999999403,0.1877947379742743
national,12330,2.8412084579467773,5e-05,2.4579425525733437e-05,2.8412084579467773,483.3324045991898,0.6164999999999403,0.1878193173998
national,12331,2.8414316665757564,5e-05,2.4581356513886505e-05,2.8414878845214844,483.3324045991898,0.6165499999999403,0.1878438987563139
national,12332,2.841497023142423,5e-05,2.4581921916561728e-05,2.841602087020874,483.3324045991898,0.6165999999999403,0.18786848067823048
national,12333,2.8416020870208745,5e-05,2.4582830829024176e-05,2.841602087020874,483.3324045991898,0.6166499999999403,0.1878930635090595
national,12334,2.8416047375125917,5e-05,2.4582853758550377e-05,2.841719388961792,483.3324045991898,0.6166999999999403,0.18791764636281805
national,12335,2.841719388961792,5e-05,2.4583845613529955e-05,2.841719388961792,483.3324045991898,0.6167499999999403,0.18794223020843157
national,12336,2.841838212128597,5e-05,2.458487355823111e-05,2.8420021533966064,483.3324045991898,0.6167999999999403,0.18796681508198979
national,12337,2.842125379534882,5e-05,2.4587357856719118e-05,2.8425650596618652,483.3324045991898,0.6168499999999403,0.1879914024398465
national,12338,2.8425650596618652,5e-05,2.4591161549794188e-05,2.8425650596618652,483.3324045991898,0.6168999999999403,0.1880159936013963
national,12339,2.8425650596618652,5e-05,2.4591161549794188e-05,2.8425650596618652,483.3324045991898,0.6169499999999403,0.18804058476294608
national,12340,2.8425650596618652,5e-05,2.4591161549794188e-05,2.8425650596618652,483.3324045991898,0.6169999999999403,0.18806517592449587
national,12341,2.842578746265133,5e-05,2.459127995323086e-05,2.842593193054199,483.3324045991898,0.6170499999999403,0.1880897672044491
national,12342,2.842593193054199,5e-05,2.459140493306997e-05,2.842593193054199,483.3324045991898,0.6170999999999403,0.18811435860938217
national,12343,2.842593193054199,5e-05,2.459140493306997e-05,2.842593193054199,483.3324045991898,0.6171499999999402,0.18813895001431524
national,12344,2.842593193054199,5e-05,2.459140493306997e-05,2.842593193054199,483.3324045991898,0.6171999999999402,0.18816354141924832
national,12345,2.84297469465255,5e-05,2.4594705321008198e-05,2.8430991172790527,483.3324045991898,0.6172499999999402,0.18818813612456933
national,12346,2.8430991172790527,5e-05,2.459578170689368e-05,2.8430991172790527,483.3324045991898,0.6172999999999402,0.18821273190627621
national,12347,2.843115382531291,5e-05,2.4595922418341634e-05,2.8431313037872314,483.3324045991898,0.6173499999999402,0.18823732782869457
national,12348,2.8431313037872314,5e-05,2.459606015386173e-05,2.8431313037872314,483.3324045991898,0.6173999999999402,0.18826192388884844
national,12349,2.8435311086703727,5e-05,2.4599518884361604e-05,2.8440706729888916,483.3324045991898,0.6174499999999402,0.1882865234077328
national,12350,2.8441645416379204,5e-05,2.4604998742204428e-05,2.8444900512695312,483.3324045991898,0.6174999999999402,0.18831112840647501
national,12351,2.8444900512695312,5e-05,2.4607814741053686e-05,2.8444900512695312,483.3324045991898,0.6175499999999402,0.18833573622121608
national,12352,2.844537406733294,5e-05,2.4608224415356726e-05,2.844550371170044,483.3324045991898,0.6175999999999402,0.18836034444563143
national,12353,2.8446250072948227,5e-05,2.4608982251858334e-05,2.844758987426758,483.3324045991898,0.6176499999999402,0.18838495342788328
national,12354,2.844758987426758,5e-05,2.46101413201645e-05,2.844758987426758,483.3324045991898,0.6176999999999402,0.18840956356920344
national,12355,2.844794044929773,5e-05,2.4610444604241413e-05,2.844797134399414,483.3324045991898,0.6177499999999402,0.1884341740138077
national,12356,2.844797134399414,5e-05,2.4610471331385894e-05,2.844797134399414,483.3324045991898,0.6177999999999402,0.18845878448513909
national,12357,2.844797134399414,5e-05,2.4610471331385894e-05,2.844797134399414,483.3324045991898,0.6178499999999402,0.18848339495647048
national,12358,2.8454557877001685,5e-05,2.4616169371495517e-05,2.846442937850952,483.3324045991898,0.6178999999999402,0.18850801112584198
national,12359,2.846517921989684,5e-05,2.462535794426442e-05,2.8467628955841064,483.3324045991898,0.6179499999999402,0.18853263648378624
national,12360,2.8467628955841064,5e-05,2.4627477222138254e-05,2.8467628955841064,483.3324045991898,0.6179999999999402,0.1885572639610084
national,12361,2.8467628955841064,5e-05,2.4627477222138254e-05,2.8467628955841064,483.3324045991898,0.6180499999999401,0.18858189143823054
national,12362,2.8467628955841064,5e-05,2.4627477222138254e-05,2.8467628955841064,483.3324045991898,0.6180999999999401,0.1886065189154527
national,12363,2.8473451464572275,5e-05,2.4632514301319523e-05,2.847543478012085,483.3324045991898,0.6181499999999401,0.188631151429754
