reporting_level,welfare,weight,quantile_point
national,0.7695396694892874,483.3324045991898,579
national,0.7700200690967257,483.3324045991898,580
national,0.770500468704164,483.3324045991898,581
national,0.7709808683116023,483.3324045991898,582
national,0.771527834246522,483.3324045991898,583
national,0.7721034384633991,483.3324045991898,584
national,0.7727050226758239,483.3324045991898,585
national,0.7735895292119734,483.3324045991898,586
national,0.7744740357481231,483.3324045991898,587
national,0.7753585422842727,483.3324045991898,588
national,0.7762638705308844,483.3324045991898,589
national,0.7774642161949266,483.3324045991898,590
national,0.7782499673458269,483.3324045991898,591
national,0.7783788667141053,483.3324045991898,592
national,0.7786562573602102,483.3324045991898,593
national,0.7790161890214782,483.3324045991898,594
national,0.779333150717568,483.3324045991898,595
national,0.7794279305674656,483.3324045991898,596
national,0.7794529425952612,483.3324045991898,597
national,0.7794779546230568,483.3324045991898,598
national,0.7819748086113711,483.3324045991898,599
national,0.7851464394618202,483.3324045991898,600
national,0.7867881080531479,483.3324045991898,601
national,0.7877921042672322,483.3324045991898,602
national,0.7887961004813165,483.3324045991898,603
national,0.7908208872010997,483.3324045991898,604
national,0.7939154415042962,483.3324045991898,605
national,0.7944602045522984,483.3324045991898,606
national,0.7946556829868845,483.3324045991898,607
national,0.7949643313591053,483.3324045991898,608
national,0.7954812831111033,483.3324045991898,609
national,0.7970627929628672,483.3324045991898,610
national,0.7986443028146313,483.3324045991898,611
national,0.7996623891126777,483.3324045991898,612
national,0.8001508838361563,483.3324045991898,613
national,0.8006393785596349,483.3324045991898,614
national,0.8009956943882537,483.3324045991898,615
national,0.8012983892022406,483.3324045991898,616
national,0.801496933259357,483.3324045991898,617
national,0.8019772972339485,483.3324045991898,618
national,0.8037511550037192,483.3324045991898,619
national,0.8064543638961411,483.3324045991898,620
national,0.8091536385183788,483.3324045991898,621
national,0.8092799921959052,483.3324045991898,622
national,0.8094063458734315,483.3324045991898,623
national,0.8095694473488545,483.3324045991898,624
national,0.8097800212553019,483.3324045991898,625
national,0.8099905951617493,483.3324045991898,626
national,0.810156854189472,483.3324045991898,627
national,0.8102916768548748,483.3324045991898,628
national,0.8103517970920243,483.3324045991898,629
national,0.810411917329174,483.3324045991898,630
national,0.8106489405307797,483.3324045991898,631
national,0.810929502118369,483.3324045991898,632
national,0.8112100637059582,483.3324045991898,633
national,0.8114270465872457,483.3324045991898,634
national,0.8115648620250145,483.3324045991898,635
national,0.8145962507793562,483.3324045991898,636
national,0.8182982196603611,483.3324045991898,637
national,0.8188083378392669,483.3324045991898,638
national,0.8193184560181728,483.3324045991898,639
national,0.8209017320638436,483.3324045991898,640
national,0.8216890465105078,483.3324045991898,641
national,0.8218036075217556,483.3324045991898,642
national,0.8219181685330034,483.3324045991898,643
national,0.8220327295442512,483.3324045991898,644
national,0.822295746627454,483.3324045991898,645
national,0.8225981913590616,483.3324045991898,646
national,0.8229006360906694,483.3324045991898,647
national,0.8231826821276611,483.3324045991898,648
national,0.8234575316973538,483.3324045991898,649
national,0.8237323812670464,483.3324045991898,650
national,0.8240213614695526,483.3324045991898,651
national,0.8244612794790336,483.3324045991898,652
national,0.8252580240169367,483.3324045991898,653
national,0.8259227728547942,483.3324045991898,654
national,0.8265618301215556,483.3324045991898,655
national,0.827200887388317,483.3324045991898,656
national,0.8278399446550783,483.3324045991898,657
national,0.8284790019218397,483.3324045991898,658
national,0.8286591868185421,483.3324045991898,659
national,0.8287770058723912,483.3324045991898,660
national,0.8288948249262404,483.3324045991898,661
national,0.8303019281712224,483.3324045991898,662
national,0.8334328038694593,483.3324045991898,663
national,0.8335574470808335,483.3324045991898,664
national,0.8336820902922075,483.3324045991898,665
